StudentID,Name,Gender,DOB,Age,State,District,City,PinCode,Caste,Category,Medium,SchoolID,SchoolName,SchoolType,SchoolBoard,Class,Section,Stream,FatherName,MotherName,ParentEducationLevel,ParentOccupation,FamilyIncome,Math,Science,English,SocialScience,Hindi,Computer,GK,Sanskrit,EVS,Art,Total,Percentage,AttendancePercent,DisciplinaryNotes,ExtracurricularScore
S2076,Student_1076,Female,04-12-2006,18,Delhi,District A,City Z,785611,SC,Rural,English,Sch116,School_16,Govt,State,8,C,Arts,Father_1076,Mother_1076,Primary,Teacher,5527,62,86,78,76,30,40,53,53,73,87,638,63.8,70.32,No,1
S2077,Student_1077,Male,10-11-2006,18,Uttar Pradesh,District C,City X,440053,GEN,Rural,English,Sch117,School_17,Govt,CBSE,9,A,Commerce,Father_1077,Mother_1077,PG,Business,61521,53,39,40,32,41,39,96,58,55,86,539,53.9,86.53,No,8
S2078,Student_1078,Female,16-03-2007,17,Uttar Pradesh,District B,City Z,708811,GEN,Rural,Regional,Sch118,School_18,Private,State,9,A,Commerce,Father_1078,Mother_1078,None,Teacher,73458,90,32,76,31,53,90,77,99,31,43,622,62.2,98.27,Yes,4
S2079,Student_1079,Male,06-10-2007,17,Rajasthan,District A,City Z,794089,ST,Urban,Regional,Sch119,School_19,Private,State,9,B,Science,Father_1079,Mother_1079,Primary,Teacher,10849,84,75,64,83,66,42,94,47,72,30,657,65.7,90.46,No,10
S2080,Student_1080,Male,25-06-2009,15,Maharashtra,District B,City Z,640022,GEN,Rural,Regional,Sch100,School_0,Govt,State,10,A,Science,Father_1080,Mother_1080,PG,Business,98316,90,51,58,66,99,63,67,34,72,45,645,64.5,97.02,Yes,7
S2081,Student_1081,Male,30-05-2005,19,West Bengal,District A,City Z,797789,OBC,Urban,English,Sch101,School_1,Private,CBSE,11,B,Arts,Father_1081,Mother_1081,None,Business,55314,69,96,83,85,32,89,99,47,92,55,747,74.7,57.03,No,10
S2082,Student_1082,Male,30-09-2009,15,Uttar Pradesh,District B,City Y,272409,GEN,Rural,Hindi,Sch102,School_2,Private,CBSE,8,C,Arts,Father_1082,Mother_1082,Primary,Farmer,50724,87,94,52,60,56,80,88,92,87,78,774,77.4,53.56,Yes,2
S2083,Student_1083,Female,21-11-2005,19,Tamil Nadu,District A,City X,533541,SC,Rural,Hindi,Sch103,School_3,Private,State,7,C,Science,Father_1083,Mother_1083,None,Engineer,98676,30,48,53,41,82,34,41,66,77,71,543,54.3,77.89,Yes,6
S2084,Student_1084,Female,18-04-2006,18,Uttar Pradesh,District A,City Z,445744,SC,Urban,Hindi,Sch104,School_4,Private,CBSE,9,C,Arts,Father_1084,Mother_1084,None,Laborer,22230,54,91,39,87,46,61,83,84,34,99,678,67.8,64.51,Yes,6
S2085,Student_1085,Male,18-05-2004,20,West Bengal,District B,City Z,894865,OBC,Urban,English,Sch105,School_5,Private,ICSE,11,C,Commerce,Father_1085,Mother_1085,Secondary,Business,97229,82,86,90,96,44,41,80,41,64,95,719,71.9,91.4,Yes,7
S2086,Student_1086,Male,16-12-2007,17,West Bengal,District C,City Y,607173,SC,Rural,Hindi,Sch106,School_6,Govt,State,8,A,Commerce,Father_1086,Mother_1086,Graduate,Business,77495,90,42,37,55,68,81,67,81,45,82,648,64.8,83.6,No,1
S2087,Student_1087,Female,28-09-2005,19,West Bengal,District A,City Z,764471,SC,Rural,Hindi,Sch107,School_7,Govt,CBSE,8,A,Science,Father_1087,Mother_1087,Secondary,Teacher,47730,75,45,77,41,33,42,75,86,78,38,590,59,98.54,No,1
S2088,Student_1088,Female,13-12-2009,15,Tamil Nadu,District C,City Y,728274,ST,Urban,Hindi,Sch108,School_8,Govt,CBSE,6,B,Arts,Father_1088,Mother_1088,None,Engineer,90203,89,45,58,45,46,83,39,75,89,98,667,66.7,62.74,Yes,2
S2089,Student_1089,Female,16-10-2006,18,Karnataka,District B,City X,950185,OBC,Rural,English,Sch109,School_9,Govt,State,11,B,Commerce,Father_1089,Mother_1089,PG,Business,96937,80,81,55,82,40,83,38,73,80,69,681,68.1,74.29,Yes,2
S2090,Student_1090,Female,31-07-2005,19,Rajasthan,District C,City X,738071,ST,Urban,Hindi,Sch110,School_10,Govt,CBSE,9,B,Science,Father_1090,Mother_1090,Primary,Engineer,8323,77,70,66,78,41,70,81,53,88,85,709,70.9,75.06,No,5
S2091,Student_1091,Male,29-09-2009,15,Maharashtra,District C,City Z,311655,ST,Urban,Hindi,Sch111,School_11,Govt,State,10,B,Arts,Father_1091,Mother_1091,Graduate,Laborer,5445,69,77,81,78,61,77,80,38,93,34,688,68.8,61.96,Yes,1
S2092,Student_1092,Female,07-03-2007,17,Uttar Pradesh,District C,City Z,566836,GEN,Rural,English,Sch112,School_12,Govt,CBSE,8,B,Commerce,Father_1092,Mother_1092,Primary,Teacher,87945,36,68,67,36,56,80,51,41,42,85,562,56.2,79.5,Yes,2
S2093,Student_1093,Male,05-09-2007,17,Tamil Nadu,District C,City Z,908183,OBC,Urban,Regional,Sch113,School_13,Private,ICSE,8,C,Arts,Father_1093,Mother_1093,PG,Farmer,14963,48,42,35,44,73,76,97,38,55,34,542,54.2,72.16,No,6
S2094,Student_1094,Female,04-06-2008,16,Bihar,District C,City Y,771813,GEN,Urban,Hindi,Sch114,School_14,Govt,State,7,C,Arts,Father_1094,Mother_1094,Graduate,Laborer,55511,44,33,37,65,72,79,34,51,99,98,612,61.2,72.34,Yes,3
S2095,Student_1095,Female,16-02-2004,20,Maharashtra,District A,City Z,841204,GEN,Urban,Regional,Sch115,School_15,Govt,ICSE,6,C,Arts,Father_1095,Mother_1095,Secondary,Engineer,20437,99,72,46,44,78,75,58,46,32,81,631,63.1,68.14,Yes,4
S2096,Student_1096,Female,19-07-2008,16,Karnataka,District A,City Z,532184,ST,Rural,Hindi,Sch116,School_16,Govt,State,8,B,Science,Father_1096,Mother_1096,None,Engineer,21855,90,75,91,91,72,67,35,62,41,62,686,68.6,50.85,No,1
S2097,Student_1097,Female,28-05-2006,18,Tamil Nadu,District A,City X,261149,SC,Urban,English,Sch117,School_17,Private,CBSE,8,C,Commerce,Father_1097,Mother_1097,PG,Laborer,86947,85,76,63,47,32,42,98,76,70,51,640,64,76.1,Yes,5
S2098,Student_1098,Female,04-05-2005,19,Delhi,District B,City Z,339654,OBC,Rural,Regional,Sch118,School_18,Govt,ICSE,10,C,Science,Father_1098,Mother_1098,None,Engineer,15847,39,82,48,75,58,51,87,44,94,44,622,62.2,66.76,No,4
S2099,Student_1099,Male,01-01-2006,19,Delhi,District C,City X,527991,SC,Rural,Regional,Sch119,School_19,Govt,CBSE,10,C,Commerce,Father_1099,Mother_1099,None,Farmer,8236,75,54,99,90,64,31,72,62,92,94,733,73.3,50.07,No,8
S2100,Student_1100,Male,04-09-2009,15,Rajasthan,District A,City Z,289216,ST,Rural,Regional,Sch100,School_0,Private,State,7,C,Commerce,Father_1100,Mother_1100,Primary,Farmer,66897,86,70,66,72,77,42,98,44,79,52,686,68.6,65.4,No,3
S2101,Student_1101,Female,09-12-2007,17,Rajasthan,District B,City X,935002,ST,Urban,Regional,Sch101,School_1,Govt,State,11,A,Science,Father_1101,Mother_1101,PG,Engineer,18487,64,32,67,73,68,86,66,56,76,35,623,62.3,63.93,No,10
S2102,Student_1102,Female,07-05-2008,16,Karnataka,District A,City Z,277169,ST,Urban,Hindi,Sch102,School_2,Govt,State,7,B,Science,Father_1102,Mother_1102,None,Engineer,82384,32,42,44,95,53,63,87,90,37,87,630,63,69.67,Yes,1
S2103,Student_1103,Male,09-07-2008,16,Karnataka,District A,City X,910935,ST,Rural,Hindi,Sch103,School_3,Private,State,7,B,Commerce,Father_1103,Mother_1103,Secondary,Farmer,67423,95,47,69,84,49,48,66,97,60,55,670,67,56.59,No,10
S2104,Student_1104,Female,07-03-2008,16,Rajasthan,District C,City Y,758139,ST,Rural,Regional,Sch104,School_4,Govt,State,10,A,Commerce,Father_1104,Mother_1104,Graduate,Engineer,18155,82,66,38,68,44,38,55,77,40,41,549,54.9,75.38,No,5
S2105,Student_1105,Female,04-01-2006,19,Uttar Pradesh,District B,City X,973272,ST,Urban,Hindi,Sch105,School_5,Private,ICSE,11,C,Commerce,Father_1105,Mother_1105,PG,Business,16255,81,72,82,34,47,62,71,37,46,31,563,56.3,84.62,Yes,1
S2106,Student_1106,Male,30-10-2007,17,Uttar Pradesh,District C,City X,231827,SC,Rural,Regional,Sch106,School_6,Govt,State,10,C,Arts,Father_1106,Mother_1106,Primary,Teacher,6979,82,63,99,86,89,56,45,35,56,61,672,67.2,81.51,No,5
S2107,Student_1107,Female,21-10-2005,19,Tamil Nadu,District C,City X,401407,GEN,Rural,Regional,Sch107,School_7,Govt,CBSE,6,C,Commerce,Father_1107,Mother_1107,PG,Business,26305,83,84,95,44,70,74,51,92,56,79,728,72.8,90.19,Yes,9
S2108,Student_1108,Female,23-05-2009,15,Bihar,District A,City Z,994923,SC,Urban,English,Sch108,School_8,Govt,ICSE,9,B,Science,Father_1108,Mother_1108,Primary,Engineer,79543,76,81,81,45,98,31,52,31,85,90,670,67,72.6,No,5
S2109,Student_1109,Male,10-07-2005,19,Tamil Nadu,District C,City Z,417231,OBC,Rural,Regional,Sch109,School_9,Private,CBSE,9,B,Science,Father_1109,Mother_1109,Graduate,Engineer,40094,32,65,30,86,40,86,76,51,98,40,604,60.4,75.95,No,2
S2110,Student_1110,Male,21-01-2006,18,Bihar,District B,City Z,675770,SC,Urban,Hindi,Sch110,School_10,Private,State,6,B,Science,Father_1110,Mother_1110,Secondary,Teacher,40098,94,83,59,54,85,86,96,50,76,97,780,78,90.52,No,2
S2111,Student_1111,Male,15-08-2009,15,Karnataka,District C,City Y,222989,ST,Urban,Regional,Sch111,School_11,Private,CBSE,9,B,Commerce,Father_1111,Mother_1111,None,Engineer,94566,44,88,30,51,47,45,32,35,48,63,483,48.3,71.39,No,10
S2112,Student_1112,Female,08-11-2008,16,Maharashtra,District C,City Y,510616,SC,Rural,English,Sch112,School_12,Govt,ICSE,11,B,Commerce,Father_1112,Mother_1112,PG,Teacher,38770,63,81,68,60,41,35,41,99,86,37,611,61.1,85.08,Yes,9
S2113,Student_1113,Male,26-04-2004,20,Tamil Nadu,District C,City X,926547,GEN,Urban,Hindi,Sch113,School_13,Govt,ICSE,10,A,Arts,Father_1113,Mother_1113,Primary,Farmer,14734,79,48,45,63,45,43,52,42,60,37,514,51.4,71.73,Yes,5
S2114,Student_1114,Male,29-10-2006,18,Tamil Nadu,District A,City Y,376393,OBC,Urban,English,Sch114,School_14,Private,ICSE,9,B,Arts,Father_1114,Mother_1114,Graduate,Teacher,76984,62,41,46,45,56,56,40,30,45,44,465,46.5,70.89,Yes,8
S2115,Student_1115,Male,22-05-2006,18,Bihar,District B,City X,868543,SC,Urban,English,Sch115,School_15,Private,CBSE,11,C,Science,Father_1115,Mother_1115,None,Teacher,44605,32,40,51,99,46,67,81,51,74,34,575,57.5,88.01,No,10
S2116,Student_1116,Male,08-02-2007,17,West Bengal,District A,City X,734649,GEN,Rural,Regional,Sch116,School_16,Govt,ICSE,10,B,Arts,Father_1116,Mother_1116,Graduate,Business,82932,31,77,60,88,60,48,79,53,56,48,600,60,58.74,No,4
S2117,Student_1117,Male,21-12-2005,19,Karnataka,District A,City X,911032,SC,Rural,English,Sch117,School_17,Govt,CBSE,11,A,Arts,Father_1117,Mother_1117,Secondary,Engineer,60619,33,45,69,44,64,66,86,93,90,38,628,62.8,66.93,No,2
S2118,Student_1118,Male,09-09-2006,18,Karnataka,District A,City Y,399850,OBC,Rural,English,Sch118,School_18,Govt,State,6,C,Science,Father_1118,Mother_1118,None,Farmer,32881,45,76,56,42,56,33,93,70,55,86,612,61.2,61.21,Yes,4
S2119,Student_1119,Female,29-11-2006,18,Delhi,District A,City Z,905654,SC,Urban,Hindi,Sch119,School_19,Govt,State,7,A,Commerce,Father_1119,Mother_1119,None,Laborer,68401,83,96,65,53,61,87,75,51,58,83,712,71.2,67.96,No,4
S2120,Student_1120,Female,25-07-2008,16,West Bengal,District A,City Y,461185,ST,Urban,English,Sch100,School_0,Private,CBSE,6,C,Arts,Father_1120,Mother_1120,None,Teacher,36177,62,60,33,42,46,38,58,90,73,58,560,56,61.52,Yes,9
S2121,Student_1121,Male,28-07-2008,16,Bihar,District B,City X,990936,SC,Rural,Regional,Sch101,School_1,Govt,ICSE,9,B,Commerce,Father_1121,Mother_1121,Primary,Laborer,45122,38,37,98,94,40,69,99,41,58,48,622,62.2,78.97,Yes,10
S2122,Student_1122,Male,25-04-2009,15,Karnataka,District C,City X,141139,GEN,Rural,Regional,Sch102,School_2,Govt,CBSE,10,A,Science,Father_1122,Mother_1122,None,Engineer,40297,86,90,54,65,30,44,75,33,31,75,583,58.3,89.91,Yes,6
S2123,Student_1123,Male,12-08-2004,20,West Bengal,District A,City Y,739207,SC,Urban,Regional,Sch103,School_3,Govt,CBSE,11,C,Science,Father_1123,Mother_1123,Graduate,Teacher,41680,69,73,59,78,78,33,45,41,35,91,602,60.2,89.33,No,10
S2124,Student_1124,Female,14-05-2007,17,Rajasthan,District A,City X,871965,GEN,Rural,English,Sch104,School_4,Govt,CBSE,9,B,Arts,Father_1124,Mother_1124,Primary,Laborer,88452,81,79,76,77,70,81,80,62,38,89,733,73.3,68.23,No,6
S2125,Student_1125,Female,07-09-2004,20,West Bengal,District B,City X,403446,OBC,Rural,Hindi,Sch105,School_5,Govt,State,9,C,Science,Father_1125,Mother_1125,None,Business,56044,45,64,41,72,49,47,40,50,44,34,486,48.6,99.44,No,5
S2126,Student_1126,Female,07-08-2009,15,Uttar Pradesh,District B,City Y,325756,SC,Rural,Regional,Sch106,School_6,Govt,CBSE,7,A,Science,Father_1126,Mother_1126,Graduate,Laborer,49084,37,90,56,35,66,82,40,81,87,62,636,63.6,79.69,No,6
S2127,Student_1127,Female,31-03-2008,16,Delhi,District C,City Y,449982,OBC,Rural,English,Sch107,School_7,Govt,State,9,A,Science,Father_1127,Mother_1127,Graduate,Business,39189,89,84,74,97,45,88,92,76,31,84,760,76,69.97,Yes,1
S2128,Student_1128,Female,20-12-2005,19,Rajasthan,District B,City Y,764006,OBC,Rural,Regional,Sch108,School_8,Private,CBSE,7,A,Arts,Father_1128,Mother_1128,PG,Farmer,18510,65,95,92,43,68,83,82,88,32,48,696,69.6,91.78,Yes,5
S2129,Student_1129,Female,15-02-2008,16,Maharashtra,District C,City X,768903,SC,Urban,Regional,Sch109,School_9,Private,State,10,A,Arts,Father_1129,Mother_1129,Graduate,Engineer,95502,32,43,84,59,74,70,87,76,81,46,652,65.2,86.49,No,6
S2130,Student_1130,Female,07-02-2007,17,Tamil Nadu,District A,City X,849856,GEN,Rural,Hindi,Sch110,School_10,Private,CBSE,10,B,Arts,Father_1130,Mother_1130,Secondary,Laborer,27152,44,33,59,37,93,89,48,85,84,71,643,64.3,87.46,No,8
S2131,Student_1131,Female,21-05-2008,16,Delhi,District A,City Z,778145,OBC,Rural,Regional,Sch111,School_11,Govt,CBSE,11,C,Science,Father_1131,Mother_1131,None,Teacher,89738,52,46,43,83,76,33,61,42,82,51,569,56.9,59.81,No,4
S2132,Student_1132,Female,10-04-2007,17,Maharashtra,District C,City Z,964785,OBC,Urban,Hindi,Sch112,School_12,Private,ICSE,7,B,Commerce,Father_1132,Mother_1132,None,Engineer,31445,32,98,85,95,52,68,79,73,69,68,719,71.9,73.42,Yes,5
S2133,Student_1133,Male,24-11-2007,17,Tamil Nadu,District B,City Y,451136,SC,Urban,English,Sch113,School_13,Govt,ICSE,6,A,Science,Father_1133,Mother_1133,None,Laborer,81688,59,53,48,33,61,36,84,64,68,56,562,56.2,93.09,No,4
S2134,Student_1134,Male,09-07-2007,17,Uttar Pradesh,District C,City Z,937860,SC,Urban,Regional,Sch114,School_14,Govt,CBSE,10,C,Arts,Father_1134,Mother_1134,Graduate,Teacher,76153,74,78,55,89,78,52,70,58,72,75,701,70.1,75.2,Yes,7
S2135,Student_1135,Male,04-02-2009,15,West Bengal,District B,City X,648065,SC,Urban,English,Sch115,School_15,Govt,CBSE,11,A,Commerce,Father_1135,Mother_1135,Graduate,Teacher,6195,46,84,67,82,48,92,99,85,42,57,702,70.2,84.17,Yes,10
S2136,Student_1136,Male,27-05-2007,17,Karnataka,District A,City Z,157939,SC,Rural,English,Sch116,School_16,Govt,CBSE,6,B,Commerce,Father_1136,Mother_1136,None,Teacher,64949,87,52,98,44,96,94,50,34,66,81,702,70.2,79.4,Yes,6
S2137,Student_1137,Female,30-01-2007,17,Rajasthan,District B,City X,546242,SC,Rural,English,Sch117,School_17,Private,CBSE,10,B,Arts,Father_1137,Mother_1137,Primary,Teacher,30433,87,41,65,30,68,70,55,96,84,94,690,69,92.12,Yes,4
S2138,Student_1138,Female,30-11-2005,19,Bihar,District C,City Y,972882,ST,Rural,Regional,Sch118,School_18,Govt,ICSE,10,B,Commerce,Father_1138,Mother_1138,Primary,Laborer,10305,86,40,47,51,89,73,30,82,61,68,627,62.7,64.23,Yes,6
S2139,Student_1139,Male,24-03-2004,20,Rajasthan,District C,City Y,123548,SC,Rural,Hindi,Sch119,School_19,Govt,State,11,C,Commerce,Father_1139,Mother_1139,Secondary,Farmer,63860,36,58,86,44,40,74,56,89,43,47,573,57.3,78.77,Yes,4
S2140,Student_1140,Female,08-10-2006,18,Uttar Pradesh,District A,City X,556437,GEN,Urban,Regional,Sch100,School_0,Private,CBSE,11,C,Arts,Father_1140,Mother_1140,PG,Business,78613,68,91,52,51,78,98,79,35,94,51,697,69.7,56.16,Yes,8
S2141,Student_1141,Male,09-12-2004,20,Maharashtra,District B,City Z,749837,OBC,Urban,English,Sch101,School_1,Private,ICSE,8,A,Commerce,Father_1141,Mother_1141,Secondary,Business,53648,87,82,43,79,44,80,95,77,56,97,740,74,84.51,No,3
S2142,Student_1142,Female,27-09-2007,17,Bihar,District B,City Y,533917,GEN,Rural,Hindi,Sch102,School_2,Private,CBSE,9,C,Commerce,Father_1142,Mother_1142,None,Business,68090,85,77,98,77,90,94,94,64,53,40,772,77.2,86.6,No,8
S2143,Student_1143,Male,03-06-2005,19,Karnataka,District B,City Y,544503,GEN,Rural,English,Sch103,School_3,Govt,CBSE,9,C,Arts,Father_1143,Mother_1143,None,Farmer,47113,44,95,51,80,72,83,39,47,51,93,655,65.5,52.14,No,2
S2144,Student_1144,Female,11-04-2008,16,Uttar Pradesh,District A,City Z,237799,ST,Rural,Hindi,Sch104,School_4,Private,State,6,B,Commerce,Father_1144,Mother_1144,None,Teacher,47642,73,77,57,46,44,85,66,40,74,86,648,64.8,83.79,Yes,6
S2145,Student_1145,Female,03-08-2005,19,Bihar,District B,City Z,865820,SC,Rural,Regional,Sch105,School_5,Govt,CBSE,9,A,Commerce,Father_1145,Mother_1145,PG,Teacher,38062,41,88,72,80,34,69,98,80,37,64,663,66.3,70.73,Yes,8
S2146,Student_1146,Male,30-05-2007,17,Uttar Pradesh,District C,City X,281789,OBC,Urban,Hindi,Sch106,School_6,Govt,CBSE,6,B,Commerce,Father_1146,Mother_1146,Graduate,Engineer,76633,37,86,47,66,58,87,70,52,96,66,665,66.5,56.2,No,1
S2147,Student_1147,Female,24-03-2005,19,West Bengal,District B,City Z,525643,GEN,Rural,Regional,Sch107,School_7,Private,State,10,A,Commerce,Father_1147,Mother_1147,PG,Business,46604,70,32,65,78,91,44,75,76,93,79,703,70.3,71,Yes,6
S2148,Student_1148,Male,20-04-2005,19,Uttar Pradesh,District A,City Z,772052,SC,Urban,English,Sch108,School_8,Private,State,8,A,Arts,Father_1148,Mother_1148,Secondary,Business,11678,63,61,36,88,89,48,74,88,76,59,682,68.2,59.71,Yes,9
S2149,Student_1149,Male,02-10-2007,17,Karnataka,District B,City Z,655913,SC,Urban,Hindi,Sch109,School_9,Private,State,8,C,Science,Father_1149,Mother_1149,Graduate,Teacher,37121,75,37,52,39,98,39,56,86,50,46,578,57.8,70.78,Yes,10
S2150,Student_1150,Male,20-07-2009,15,Delhi,District B,City X,911350,ST,Urban,English,Sch110,School_10,Govt,State,10,B,Science,Father_1150,Mother_1150,Graduate,Business,53503,58,59,63,59,51,45,94,85,61,62,637,63.7,69.22,Yes,10
S2151,Student_1151,Male,11-10-2005,19,Tamil Nadu,District C,City X,534352,ST,Urban,Hindi,Sch111,School_11,Govt,ICSE,11,C,Commerce,Father_1151,Mother_1151,Secondary,Teacher,91940,45,44,50,50,42,72,37,56,74,45,515,51.5,86.92,Yes,2
S2152,Student_1152,Female,22-06-2006,18,Bihar,District B,City Y,739169,ST,Rural,Regional,Sch112,School_12,Govt,ICSE,7,C,Arts,Father_1152,Mother_1152,Graduate,Teacher,76279,34,84,99,63,79,60,96,64,73,44,696,69.6,88.71,Yes,1
S2153,Student_1153,Female,23-11-2006,18,West Bengal,District C,City X,545625,OBC,Rural,Hindi,Sch113,School_13,Govt,ICSE,7,C,Arts,Father_1153,Mother_1153,Primary,Teacher,21494,34,67,76,79,76,45,78,84,70,42,651,65.1,80.35,Yes,2
S2154,Student_1154,Female,25-07-2005,19,Karnataka,District C,City Y,902009,GEN,Rural,Hindi,Sch114,School_14,Govt,CBSE,9,A,Commerce,Father_1154,Mother_1154,Secondary,Laborer,49185,59,44,82,76,58,57,43,38,81,32,570,57,51.13,Yes,5
S2155,Student_1155,Male,04-03-2009,15,Uttar Pradesh,District A,City Z,447299,ST,Rural,Regional,Sch115,School_15,Govt,State,11,B,Science,Father_1155,Mother_1155,Secondary,Laborer,14678,79,59,70,35,46,91,91,47,40,53,611,61.1,96.55,Yes,6
S2156,Student_1156,Female,13-03-2008,16,West Bengal,District C,City Y,211776,ST,Urban,Regional,Sch116,School_16,Private,State,6,B,Commerce,Father_1156,Mother_1156,Primary,Laborer,42632,34,75,61,79,49,49,72,73,47,52,591,59.1,84.31,Yes,1
S2157,Student_1157,Male,08-09-2007,17,Karnataka,District C,City Y,985678,ST,Urban,Regional,Sch117,School_17,Govt,ICSE,8,C,Arts,Father_1157,Mother_1157,PG,Laborer,51235,42,93,43,92,35,64,56,50,40,88,603,60.3,51.71,Yes,7
S2158,Student_1158,Female,04-05-2006,18,Delhi,District A,City Z,858284,GEN,Urban,Hindi,Sch118,School_18,Private,CBSE,9,A,Arts,Father_1158,Mother_1158,PG,Farmer,6648,78,55,46,41,51,88,56,85,56,84,640,64,90.94,Yes,4
S2159,Student_1159,Female,30-04-2008,16,West Bengal,District C,City Y,882119,GEN,Rural,English,Sch119,School_19,Private,CBSE,10,B,Science,Father_1159,Mother_1159,PG,Engineer,86213,79,96,54,70,38,38,97,77,72,94,715,71.5,60.01,No,9
S2160,Student_1160,Female,02-10-2005,19,West Bengal,District A,City X,613624,ST,Urban,Hindi,Sch100,School_0,Private,CBSE,11,B,Arts,Father_1160,Mother_1160,Graduate,Engineer,93301,43,65,93,60,61,39,77,30,94,61,623,62.3,78.96,Yes,6
S2161,Student_1161,Male,29-04-2008,16,Tamil Nadu,District B,City X,312803,ST,Urban,Hindi,Sch101,School_1,Private,ICSE,8,C,Arts,Father_1161,Mother_1161,Primary,Teacher,72917,75,60,77,31,62,74,96,56,83,89,703,70.3,73.33,Yes,9
S2162,Student_1162,Female,12-11-2004,20,Rajasthan,District A,City X,258761,SC,Urban,English,Sch102,School_2,Private,CBSE,6,A,Arts,Father_1162,Mother_1162,Secondary,Business,21489,63,69,64,45,99,44,54,74,58,59,629,62.9,70.99,No,1
S2163,Student_1163,Female,13-06-2006,18,Bihar,District C,City X,766514,ST,Urban,Regional,Sch103,School_3,Govt,CBSE,6,C,Science,Father_1163,Mother_1163,Secondary,Laborer,82281,76,75,66,30,78,59,93,92,50,95,714,71.4,94.49,No,4
S2164,Student_1164,Male,13-10-2005,19,Tamil Nadu,District A,City Y,597873,OBC,Rural,Hindi,Sch104,School_4,Govt,CBSE,7,B,Arts,Father_1164,Mother_1164,Secondary,Engineer,10818,89,71,84,33,59,77,53,87,58,47,658,65.8,71.87,No,2
S2165,Student_1165,Female,22-09-2007,17,Maharashtra,District C,City Y,457092,OBC,Urban,English,Sch105,School_5,Govt,State,9,A,Commerce,Father_1165,Mother_1165,Graduate,Engineer,38149,40,47,46,76,45,69,38,69,38,88,556,55.6,53.77,Yes,6
S2166,Student_1166,Male,16-11-2009,15,Bihar,District B,City Z,121341,ST,Urban,Regional,Sch106,School_6,Govt,ICSE,10,C,Science,Father_1166,Mother_1166,Graduate,Laborer,32312,79,65,57,94,94,73,37,92,90,82,763,76.3,97.33,Yes,4
S2167,Student_1167,Female,10-06-2005,19,Tamil Nadu,District A,City Y,459698,GEN,Rural,Regional,Sch107,School_7,Private,State,8,B,Commerce,Father_1167,Mother_1167,PG,Farmer,42124,33,79,30,81,43,75,88,67,91,93,680,68,96.03,No,9
S2168,Student_1168,Male,04-11-2007,17,Uttar Pradesh,District B,City Y,305753,SC,Rural,Hindi,Sch108,School_8,Private,State,6,C,Commerce,Father_1168,Mother_1168,Graduate,Farmer,6316,70,90,82,76,85,35,46,58,34,59,635,63.5,84.22,No,3
S2169,Student_1169,Male,30-03-2009,15,Bihar,District C,City Y,994230,GEN,Rural,Regional,Sch109,School_9,Private,ICSE,8,C,Science,Father_1169,Mother_1169,PG,Engineer,75990,88,69,84,79,66,53,72,69,44,47,671,67.1,73.39,No,1
S2170,Student_1170,Female,22-05-2009,15,Bihar,District C,City Z,408474,ST,Urban,Regional,Sch110,School_10,Govt,State,10,C,Commerce,Father_1170,Mother_1170,PG,Farmer,65046,89,32,90,74,78,36,97,48,86,34,664,66.4,54.64,Yes,1
